objectid,cod_sig,morada,freguesia,localizacao,tipo_estacionamento,modelo,num_suportes,capacidade,coberto,dominialidade,estado,data_instalacao,lon,lat
15070,850,"Rua Luíz Pacheco, Lote 101",Marvila,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.1129104,38.7533598
15071,336,"Rua Actor Taborda, 55",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1442158,38.7317130
15072,337,"Rua Almirante Barroso, 32A",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,4,12,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1423717,38.7314153
15073,338,"Avenida Casal Ribeiro, 28",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1423932,38.7324026
15074,339,"Rua de Dona Estefânia, 165",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/05/2019,-9.1412375,38.7331310
15075,340,"Rua Alves Redol, 13A",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1406467,38.7369986
15076,341,"Avenida Miguel Bombarda, 1A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1442812,38.7373907
15077,342,"Avenida António José Almeida, 5D",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/05/2019,-9.1414937,38.7377952
15078,343,Rua do Arco do Cego,Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1421526,38.7393749
15079,344,"Avenida Elias Garcia, 48E",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1442421,38.7396775
15080,345,"Campo Pequeno, 36",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/05/2019,-9.1442722,38.7433211
15081,346,"Avenida Miguel Bombarda, 167",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,10/05/2019,-9.1521148,38.7362204
15082,347,"Avenida Miguel Bombarda, 123",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,07/05/2019,-9.1504942,38.7364593
15083,348,"Avenida António Augusto de Aguiar, 130A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,20/05/2019,-9.1533769,38.7338645
15084,360,"Rua Pedro Nunes, 26",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/05/2019,-9.1474889,38.7333531
15085,361,"Rua Filipe Folque, 40",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,10/05/2019,-9.1481439,38.7344522
15086,362,"Avenida António Augusto de Aguiar, 100",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/05/2019,-9.1518404,38.7320722
15087,365,"Rua Pinheiro Chagas, 2",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1459294,38.7326073
15088,366,"Avenida João Crisóstomo, 75A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,07/05/2019,-9.1511108,38.7356612
15089,367,"Avenida João Crisóstomo, Casa da Moeda",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/05/2019,-9.1433961,38.7364288
15090,368,"Avenida 5 de Outubro, 12E/F",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,10/05/2019,-9.1467523,38.7333023
15091,369,"Rua Sousa Martins, 21",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1456570,38.7300035
15092,370,"Praça José Fontana, 26B",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,15/05/2019,-9.1450254,38.7302209
15093,371,"Rua Gonçalves Crespo, 49",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1440562,38.7283981
15094,372,"Rua Ferreira Lapa, 52",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,20/05/2019,-9.1447496,38.7281241
15095,373,"Rua de São Sebastião da Pedreira, 51",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/05/2019,-9.1495707,38.7302661
15096,374,"Rua Bernardo Lima, 66",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,20/05/2019,-9.1453531,38.7276394
15097,375,"Rua Eça de Queiroz, 11",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/05/2019,-9.1478610,38.7264279
15098,376,"Largo de Andaluz, 16",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1477541,38.7275579
15099,377,"Rua Camilo Castelo Branco, 28",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1480480,38.7255770
15100,378,"Rua Sousa Martins, 10",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1462797,38.7287735
15101,379,"Rua Engenheiro Vieira da Silva, 3D",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1450944,38.7323442
15102,380,"Avenida dos Defensores de Chaves, 1A",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,10/05/2019,-9.1429582,38.7328819
15103,381,"Avenida da República, 14",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/05/2019,-9.1451316,38.7356914
15104,382,"Avenida da República, 8",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,25/05/2019,-9.1449548,38.7349706
15105,395,"Avenida João Crisóstomo, 45",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,10/05/2019,-9.1487148,38.7358651
15106,399,"Avenida Praia da Vitória, 57",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/05/2019,-9.1438423,38.7339091
15107,400,"Avenida Casal Ribeiro, 56A",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1441146,38.7333745
15108,401,"Avenida D. João II, 45",Parque das Nações,Passeio,BICICLETA,Cascata,1,10,0,Público,Partilhado com Micromobilidade,,-9.0977853,38.7722204
15109,402,"Avenida D. João II, 50",Parque das Nações,Passeio,BICICLETA,Cascata,1,10,0,Público,Partilhado com Micromobilidade,,-9.0971609,38.7706216
15110,403,Avenida Conselheiro Fernando de Sousa,Campolide,Passeio,BICICLETA,Grelha,4,8,0,Público,Partilhado com Micromobilidade,,-9.1618765,38.7271752
15111,404,Avenida de Brasília,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/06/2019,-9.1905529,38.6963600
15112,405,Praça do Império,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/06/2019,-9.2059415,38.6950105
15113,406,Avenida de Brasília,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/06/2019,-9.2100698,38.6929462
15114,407,Avenida de Brasília,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/06/2019,-9.2138120,38.6935525
15115,408,"Avenida da Universidade Técnica, ISCSP",Ajuda,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.1981147,38.7135660
15116,409,"Rua da Palma, 43",Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,30/12/2018,-9.1367957,38.7160731
15117,410,"Avenida 24 de Julho, Mercado",Misericórdia,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,,-9.1458217,38.7065850
15118,412,Avenida 24 de Julho,Estrela,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,04/07/2019,-9.1541662,38.7067887
15119,413,"Rua do Instituto Bacteriológico, 3A",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,,-9.1393743,38.7185248
15120,414,"Rua de Dona Estefânia, 8",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,21/11/2018,-9.1402045,38.7290880
15121,415,"Rua Dr. Almeida Amaral, 26",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.1419042,38.7237621
15122,416,"Avenida de Roma, 42C",Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,13/02/2019,-9.1405370,38.7470190
15123,417,"Avenida de Roma, 50",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,13/02/2019,-9.1409604,38.7477611
15124,418,"Praça de São Paulo, Igreja",Misericórdia,Via,BICICLETA,Sheffield standard,2,4,0,Público,Interdito Micromobilidade,15/02/2019,-9.1450477,38.7078468
15125,419,Largo dos Stephens,Misericórdia,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Interdito Micromobilidade,15/02/2019,-9.1439179,38.7079646
15126,420,"Avenida da Igreja, 61",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,28/03/2019,-9.1482831,38.7516136
15127,421,"Avenida da Igreja, 57",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,28/03/2019,-9.1475741,38.7518438
15128,422,"Avenida da Igreja, 53",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,28/03/2019,-9.1469320,38.7520639
15129,423,"Avenida da Igreja, 49",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,28/03/2019,-9.1462895,38.7522601
15130,424,"Avenida da Igreja, 45",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,28/03/2019,-9.1456594,38.7524658
15131,425,"Avenida da Igreja, 41A",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,28/03/2019,-9.1451868,38.7526224
15132,426,"Rua José Duro, 20A",Alvalade,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,6,17,0,Público,Partilhado com Micromobilidade,06/04/2019,-9.1407167,38.7543787
15133,427,"Avenida da Igreja, 40A",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,06/04/2019,-9.1447565,38.7529252
15134,428,"Avenida da Igreja, 18",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,05/04/2019,-9.1412862,38.7540370
15135,429,"Rua Marquesa de Alorna, 20",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,18/03/2019,-9.1429422,38.7536057
15136,430,"Rua Luís Augusto Palmeirim, 18",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,05/04/2019,-9.1430321,38.7550538
15137,431,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,,-9.1617222,38.7331411
15138,432,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,,-9.1617628,38.7331289
15139,433,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,,-9.1619402,38.7335869
15140,434,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,0,0,0,Privado,Interdito Micromobilidade,,-9.1621480,38.7335433
15141,435,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,,-9.1614779,38.7337240
15142,436,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,0,0,0,Privado,Interdito Micromobilidade,,-9.1510106,38.7401624
15143,437,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,0,0,0,Privado,Interdito Micromobilidade,,-9.1513483,38.7401175
15144,438,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,0,0,0,Privado,Interdito Micromobilidade,,-9.1515491,38.7401958
15145,439,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,0,0,0,Privado,Interdito Micromobilidade,,-9.1521002,38.7400919
15146,440,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,0,0,0,Privado,Interdito Micromobilidade,,-9.1521567,38.7399522
15147,442,"Rua Câmara Reis, Piscina",Parque das Nações,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.0997579,38.7715118
15148,443,"Avenida de Pádua, Cemitério",Olivais,Via,BICICLETA,Sheffield standard,8,16,0,Público,Partilhado com Micromobilidade,,-9.1080643,38.7634865
15149,444,Rua Prof. Manuel Valadares,Lumiar,Passeio,BICICLETA,Sheffield standard,10,20,0,Público,Partilhado com Micromobilidade,,-9.1612568,38.7746944
15150,445,"Rua Alexandre Ferreira, 26",Lumiar,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.1621976,38.7755459
15151,446,Campo Pequeno,Avenidas Novas,Passeio,BICICLETA,Lisboa,3,6,0,Público,Partilhado com Micromobilidade,,-9.1442225,38.7424139
15152,447,"Avenida Óscar Monteiro Torres, 20A",Areeiro,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.1426483,38.7428581
15153,448,"Campo Pequeno, Palácio Galveias",Avenidas Novas,Passeio,BICICLETA,Entorta rodas,1,5,0,Privado,Interdito Micromobilidade,,-9.1436909,38.7416061
15154,449,"Praça David Leandro da Silva, 24",Marvila,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,12/11/2019,-9.1023076,38.7425799
15155,450,"Rua do Beato, 40",Beato,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,12/11/2019,-9.1052230,38.7345571
15156,451,"Rua de Nossa Senhora do Amparo, 3A",Benfica,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,13/11/2019,-9.2045303,38.7501550
15157,452,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/11/2019,-9.0953475,38.7715948
15158,453,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,15/11/2019,-9.0951774,38.7735446
15159,454,"Rua do Bojador, 16D",Parque das Nações,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/11/2019,-9.0924345,38.7742174
15160,455,Alameda dos Oceanos,Parque das Nações,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,18/11/2019,-9.0946904,38.7776683
15161,456,"Avenida Padre Cruz, Instituto Ricardo Jorge",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,13/11/2019,-9.1642608,38.7645126
15162,457,"Rua Jorge Ferreira de Vasconcelos, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,25/10/2019,-9.1443051,38.7465987
15163,458,"Rua de Fernando Pedroso, Escola",Areeiro,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,29/10/2019,-9.1403290,38.7401994
15164,459,"Rua Caetano Alberto, Escola",Areeiro,Passeio,BICICLETA,Sheffield standard,11,22,0,Privado,Interdito Micromobilidade,29/10/2019,-9.1399294,38.7392491
15165,460,"Rua Jorge Ferreira de Vasconcelos, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,24/10/2019,-9.1453630,38.7468589
15166,461,"Rua Dr. Júlio Dantas, Escola",Campolide,Via,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,28/10/2019,-9.1587922,38.7346459
15167,462,"Rua Professor Mira Fernandes, Escola",Beato,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,11/11/2019,-9.1212084,38.7394708
15168,463,"Rua Dr. Júlio Dantas, Escola",Campolide,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,28/10/2019,-9.1583872,38.7350777
15169,464,"Avenida Maria Helena Vieira da Silva, 39",Lumiar,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,30/10/2019,-9.1504973,38.7672423
15170,465,"Rua de Xabregas, 50",Beato,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,23/11/2019,-9.1111851,38.7267946
15171,466,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,22/11/2019,-9.0952335,38.7729614
15172,467,"Via do Oriente, 2H",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,18/11/2019,-9.0996880,38.7884038
15173,468,"Rua Cidade de Carmona, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,18/12/2019,-9.1165000,38.7663878
15174,469,"Passeio dos Heróis do Mar, 100",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/11/2019,-9.0977528,38.7930852
15175,470,"Rua Braamcamp, 90",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,20/11/2019,-9.1526559,38.7211564
15176,471,Campo Grande,Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,28/11/2019,-9.1535609,38.7547843
15177,472,"Campo Grande, 37A",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,28/11/2019,-9.1501953,38.7501317
15178,473,Rua Alexandre Herculano,Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/11/2019,-9.1510827,38.7221028
15179,474,"Rua Castilho, 26",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/11/2019,-9.1502508,38.7214828
15180,475,"Rua Castilho, 22",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/11/2019,-9.1497678,38.7209164
15181,476,"Rua Rodrigo da Fonseca, 15",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,23/11/2019,-9.1512205,38.7205403
15182,477,"Rua Alexandre Herculano, 50B",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,25/11/2019,-9.1519447,38.7214944
15183,478,"Rua Alexandre Herculano, 46",Santo António,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1510978,38.7219574
15184,479,"Praça das Casas Novas, Mercado",Olivais,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.1132210,38.7716828
15185,480,"Rua da Escola Politécnica, 54",Santo António,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,,-9.1503274,38.7175149
15186,481,Rua Dr. João Couto,Benfica,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,,-9.1887428,38.7517898
15187,483,"Rua José Domingos Barreiros, 1",Marvila,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,11/11/2019,-9.1037274,38.7374911
15188,485,"Alameda das Linhas de Torres, Mercado",Lumiar,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.1621875,38.7735667
15189,488,"Rua João de Oliveira Miguens, 12",Estrela,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.1741507,38.7048814
15190,490,Estrada da Serafina,Benfica,Passeio,BICICLETA,Sheffield estilizado,1,10,0,Público,Partilhado com Micromobilidade,,-9.1789369,38.7347660
15191,491,"Avenida Frei Miguel Contreiras, 53",Alvalade,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.1384805,38.7457487
15193,493,"Campo Grande, 245",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.1560890,38.7583165
15194,494,"Avenida Professor Gama Pinto, Cantina",Alvalade,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,,-9.1592283,38.7511827
15196,496,"Avenida Almirante Gago Coutinho, Estacionamento",Areeiro,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,,-9.1326081,38.7440964
15197,497,Avenida do Rio de Janeiro,Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1375954,38.7516354
15198,498,"Avenida Afonso Costa, 41",Areeiro,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1268888,38.7404206
15199,499,"Avenida Fontes Pereira de Melo, 38",Arroios,Passeio,BICICLETA,Sheffield standard,8,16,0,Público,Partilhado com Micromobilidade,,-9.1463859,38.7308267
15200,500,"Avenida do Colégio Militar, 29",Benfica,Passeio,BICICLETA,Sheffield estreito,4,8,0,Público,Partilhado com Micromobilidade,,-9.1898778,38.7519060
15202,502,Campo Pequeno,Avenidas Novas,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1465438,38.7422239
15204,504,Praça do Duque de Saldanha,Arroios,Passeio,BICICLETA,Sheffield standard,7,14,0,Público,Partilhado com Micromobilidade,30/11/2018,-9.1447123,38.7332009
15205,505,"Avenida do Colégio Militar, 15",Benfica,Passeio,BICICLETA,Sheffield estreito,5,10,0,Público,Partilhado com Micromobilidade,,-9.1914211,38.7506693
15206,506,"Rua João Frederico Ludovice, Mercado",Benfica,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.2061851,38.7509082
15207,507,Avenida de Brasília,Estrela,Passeio,BICICLETA,Sheffield estreito,6,12,0,Público,Partilhado com Micromobilidade,,-9.1692202,38.7025488
15208,508,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Sheffield standard,1,6,1,Público,Interdito Micromobilidade,,-9.0957155,38.7627492
15209,509,Passeio de Neptuno,Parque das Nações,Passeio,BICICLETA,Cascata,1,6,0,Público,Partilhado com Micromobilidade,,-9.0927451,38.7625696
15210,510,"Rua do Fogo de Santelmo, 2.22.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.0950323,38.7611803
15211,512,"Largo dos Arautos, 4",Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.0958785,38.7603243
15212,513,Avenida Fernando Pessoa ao Parque das Nações,Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.0975288,38.7583891
15213,515,"Alameda dos Oceanos, 15C",Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.0968227,38.7568101
15214,516,Largo Frei Heitor Pinto,Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1380017,38.7549386
15215,517,Largo da Paz,Ajuda,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,04/06/2018,-9.2004403,38.7044320
15216,518,"Calçada da Ajuda, 202",Ajuda,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,04/06/2018,-9.1993476,38.7042590
15217,519,"Travessa da Boa-Hora à Ajuda, 35",Ajuda,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,04/06/2018,-9.1966806,38.7034344
15218,520,Largo da Boa-Hora à Ajuda,Ajuda,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,04/06/2018,-9.1947807,38.7036308
15219,521,Rocha Conde de Óbidos,Estrela,Passeio,BICICLETA,Borboleta,2,10,0,Público,Partilhado com Micromobilidade,,-9.1618605,38.7029474
15220,522,"Avenida de Brasília, Edif 115",Estrela,Passeio,BICICLETA,Borboleta,1,5,0,Público,Partilhado com Micromobilidade,,-9.1615590,38.7029214
15221,524,"Campo Grande, 83",Alvalade,Passeio,BICICLETA,Grelha,1,5,0,Público,Partilhado com Micromobilidade,,-9.1507127,38.7509178
15222,525,"Campo Grande, 173",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.1535645,38.7550537
15223,526,"Rua Dr. João Soares, 17",Alvalade,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,,-9.1532338,38.7527805
15224,527,Metro Campo Grande,Lumiar,Passeio,BICICLETA,Grelha,1,6,1,Privado,Interdito Micromobilidade,,-9.1576159,38.7597419
15225,528,"Rua Marquês de Sá da Bandeira, 94",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.1525777,38.7373090
15226,529,"Avenida Conde de Valbom, 122",Avenidas Novas,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,,-9.1522714,38.7379700
15227,531,"Avenida Elias Garcia, 169",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,11/08/2018,-9.1513743,38.7384088
