OBJECTID,COD_SIG_ESTACIONAMENTO,MORADA,FREGUESIA,LOCALIZACAO,TIPO_ESTACIONAMENTO,MODELO,NUM_SUPORTES,CAPACIDADE,COBERTO,DOMINIALIDADE,ESTACIONAMENTO_ESTADO,DATA_INSTALACAO,x,y
16541,2174,Doca de Santo Amaro,Alcântara,Passeio,HOTSPOT,,0,20,Não,Público,Dedicado Micromobilidade,9/26/2025 12:00:00 AM,-1021414.65253118,4678827.4888127
16542,2175,Avenida de Brasília,Estrela,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/8/2023 12:00:00 AM,-1019420.63971929,4679515.43202165
16543,2176,Estrada do Alvito,Alcântara,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/8/2023 12:00:00 AM,-1022337.01439127,4681203.13023559
16544,2177,Rua Prof. Vieira Natividade,Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/8/2023 12:00:00 AM,-1021892.40255437,4680093.62848893
16545,2178,"Rua Fradesso da Silveira, 30",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/8/2023 12:00:00 AM,-1021495.7148374,4679450.72700786
16546,2179,"Travessa do Conde da Ribeira, 11",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/8/2023 12:00:00 AM,-1022434.7594924,4678952.72064876
16547,2180,Rua da Fábrica da Pólvora,Alcântara,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/8/2023 12:00:00 AM,-1021455.7967522,4680640.92188369
16548,2181,"Rua da Junqueira, 59",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/11/2023 12:00:00 AM,-1022361.3390864,4678766.05863144
16549,2127,Avenida Sidónio Pais,Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1018702.53080478,4683027.50382781
16550,2128,"Avenida Santos Dumont, 74",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019325.57313052,4684417.72185503
16551,2129,"Avenida Visconde de Valmor, 1",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1017758.62460272,4684345.91772247
16553,2131,"Rua Filipe da Mata, 79",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019650.45762356,4684675.40716185
16554,2132,Rua Castilho,Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019131.43150614,4682583.93982103
16555,2182,Rua da Junqueira,Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/11/2023 12:00:00 AM,-1022522.16320296,4678680.26974064
16556,2183,"Rua da Junqueira, 5",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/11/2023 12:00:00 AM,-1022131.24050359,4678902.58904664
16557,2184,"Rua Mécia Mouzinho de Albuquerque, 1",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/11/2023 12:00:00 AM,-1022796.69314991,4678540.80281845
16558,2185,Rua da Fábrica da Pólvora,Alcântara,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/11/2023 12:00:00 AM,-1021445.68187746,4680476.06104219
16559,2186,Calçada da Tapada,Alcântara,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/11/2023 12:00:00 AM,-1021444.65800693,4679725.34276588
16560,2187,"Rua do Alvito, 36",Alcântara,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/12/2023 12:00:00 AM,-1021389.16795918,4679924.4169321
16561,2188,"Rua Padre Manuel Alves Correia, 1",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/12/2023 12:00:00 AM,-1022857.71970146,4679659.67512892
16562,2133,Rua Castilho,Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019009.65186053,4682404.90239802
16563,2134,"Rua da Cruz Vermelha, 13D",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1018738.15807968,4685257.70944659
16564,2135,Rua de Artilharia Um,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019677.06237749,4682819.48780199
16565,2136,"Rua Tenente Espanca, 3C",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019125.83891769,4684328.31036233
16566,2137,"Rua Dr. Nicolau de Bettencourt, 29",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1018953.80586168,4683744.72359373
16567,2138,"Rua Fialho de Almeida, 21B",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019460.42687957,4683707.84923601
16568,2139,"Rua Francisco de Holanda, 47",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019428.53435048,4685124.37055842
16569,2189,"Rua do Giestal, 2",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/13/2023 12:00:00 AM,-1023073.07963006,4678818.63416827
16570,2190,Travessa dos Fornos,Ajuda,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/13/2023 12:00:00 AM,-1022947.25820283,4679709.01459521
16571,2191,Rua Luís de Camões,Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/13/2023 12:00:00 AM,-1022222.68186894,4679376.75488215
16572,2192,"Rua dos Lusíadas, 106",Alcântara,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1022083.27876714,4679468.84898392
16573,2193,"Rua dos Lusíadas, 9",Alcântara,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1021763.78019312,4679593.1600629
16574,2194,Rua Gil Vicente,Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1022366.40842583,4679392.08562212
16575,2140,"Rua Francisco Lyon de Castro, 12",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1018974.66283144,4685434.55515938
16576,2141,Rua Rodrigo da Fonseca,Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019551.93191094,4682958.47740261
16577,2142,"Rua Rodrigo da Fonseca, 103",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019156.55032428,4682382.58748164
16578,2143,"Rua Sousa Lopes, Lote PQ",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1019086.44707204,4685069.34324449
16579,2144,"Rua Sousa Lopes, 51D",Avenidas Novas,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1018870.61055377,4685044.04474273
16580,2145,"Avenida das Forças Armadas, 51C",Avenidas Novas,Passeio,HOTSPOT,,0,8,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1018788.80813444,4685585.1680196
16581,2195,"Rua José Dias Coelho, 29",Alcântara,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1021664.1843186,4679712.10522372
16582,2196,"Rua Luís de Camões, 126",Alcântara,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1022348.43280781,4679545.87279991
16583,2197,"Rua Luís de Camões, 1",Alcântara,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1022001.22432873,4679120.69384194
16584,2198,"Rua Primeiro de Maio a Alcântara, 24",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1021780.00102236,4679357.41642304
16585,2199,Travessa do Conde da Ponte,Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1022018.3949008,4678733.84531158
16586,2201,"Rua João de Barros, 31",Alcântara,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1022771.7272122,4679495.59866963
16587,2202,Largo da Revista Militar,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1022909.95370025,4686325.12100195
16588,2147,Avenida Infante Dom Henrique,Beato,Passeio,HOTSPOT,,0,8,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1014151.37346993,4682598.82344162
16589,2148,Rua General Vassalo e Silva,Beato,Passeio,HOTSPOT,,0,5,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1015851.66497518,4684005.9758068
16590,2149,"Calçada de Dom Gastão, 33",Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1014052.10002853,4682849.18953883
16591,2150,Largo do Marquês de Nisa,Penha de França,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1014494.37027152,4682488.5785425
16592,2151,"Rua Aquiles Machado, 2",Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1015846.14692466,4684212.01164745
16593,2152,Rua Rocha Santos,Beato,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1014535.71243132,4683094.16744499
16594,2153,"Rua Professor Mira Fernandes, Lote 1",Beato,Passeio,HOTSPOT,,0,8,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1015740.29364366,4684232.40022867
16595,2154,Rua Carlos Botelho,Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/6/2023 12:00:00 AM,-1015389.46234279,4683787.84770756
16596,2155,"Rua da Manutenção, 69",Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/7/2023 12:00:00 AM,-1013844.98953554,4683061.45721056
16597,2156,"Rua da Manutenção, 22",Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/7/2023 12:00:00 AM,-1014268.46590873,4682568.74215306
16598,2157,"Rua da Manutenção, 78",Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/7/2023 12:00:00 AM,-1013988.0685906,4682807.45413363
16599,2158,"Rua de Xabregas, 4",Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/7/2023 12:00:00 AM,-1014093.7736664,4682819.80039512
16600,2159,Largo da Madre de Deus,Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/7/2023 12:00:00 AM,-1014593.02095848,4683357.86066897
16601,2160,"Rua Doutor Faria de Vasconcelos, 6B",Beato,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/7/2023 12:00:00 AM,-1015295.65353625,4684360.82647413
16602,2203,"Avenida do Uruguai, 7B",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1023860.77315941,4686093.83600669
16603,2204,"Avenida do Uruguai, 27",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1023801.83320908,4686302.35639009
16605,2206,"Avenida Gomes Pereira, 98B",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1023922.73430721,4685261.91410564
16607,2208,"Calçada do Tojal, 52",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/18/2023 12:00:00 AM,-1024532.4158564,4686553.05386318
16608,2209,Rua do Bom Pastor,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024453.07211615,4684822.03070828
16609,2210,"Estrada da Buraca, 1",Benfica,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024529.95124879,4685140.47053969
16610,2211,Estrada da Circunvalação,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024744.50211541,4684052.54990993
16611,2212,Estrada da Circunvalação,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1025004.75665993,4682293.82842019
16612,2213,Estrada das Oliveiras de Baixo,Benfica,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1023765.28259956,4682371.28411119
16613,2214,"Estrada de A-da-Maia, 58",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1025134.67764167,4686056.07824247
16614,2215,"Estrada de Benfica, 717",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024342.76233805,4686034.76189105
16615,2216,Estrada de Monsanto,Benfica,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024393.709763,4684034.64218256
16616,2217,Estrada de Monsanto,Benfica,Via,HOTSPOT,,0,5,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1023533.81457394,4682611.38310447
16617,2218,Estrada do Forte,Benfica,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024192.54029262,4683164.64674671
16618,2219,Estrada do Forte,Benfica,Passeio,HOTSPOT,,0,5,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1023032.45675244,4683553.46055813
16619,2220,Estrada dos Arneiros,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024159.84246372,4686765.58770315
16620,2221,Rua 4 do Bairro da Boavista,Benfica,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024496.40236389,4683608.05938774
16621,2222,Rua António Pinho,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024510.73000974,4683901.42886573
16622,2223,"Rua Maria Lalande, 19",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024603.45308575,4686453.83361599
16623,2224,Rua Prof. Jorge da Silva Horta,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024813.64217196,4685294.2724166
16624,2225,Rua Actor Estevão Amarante,Benfica,Passeio,HOTSPOT,,0,3,Não,Público,Dedicado Micromobilidade,9/20/2023 12:00:00 AM,-1024370.83399579,4685243.8273844
16625,2226,Rua José Augusto Seabra,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/21/2023 12:00:00 AM,-1024238.4391462,4685084.66734812
16626,2227,"Rua das Acácias, Lote D",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/21/2023 12:00:00 AM,-1024753.31444324,4683331.33482901
16627,2228,Rua das Azáleas,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/21/2023 12:00:00 AM,-1024816.75527914,4683710.81530561
16628,2229,"Rua das Garridas, 37",Benfica,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/21/2023 12:00:00 AM,-1024187.1923161,4685543.29209705
16629,2230,Rua Dr Joaquim Manso,Benfica,Passeio,HOTSPOT,,0,3,Não,Público,Dedicado Micromobilidade,9/21/2023 12:00:00 AM,-1023776.97572138,4686699.82765598
16630,2231,"Rua Dr. João de Barros, 2",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/21/2023 12:00:00 AM,-1024147.53959782,4686380.74600898
16631,2232,Rua Dr. José Baptista de Sousa,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/21/2023 12:00:00 AM,-1023453.02721042,4685991.80387828
16632,2233,Rua João Ortigão Ramos,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1024635.85010308,4686792.7986002
16633,2234,Rua Joaquim Paço d'Arcos,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1023158.00128313,4685659.14962408
16634,2235,"Rua José dos Santos Pereira, 10A",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1023337.37756935,4685216.1952487
16635,2236,"Rua Lucília Simões, 11",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1024814.22366017,4686341.45431507
16636,2237,Rua Maria Violante Vieira,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1024842.64625587,4685139.10803907
16637,2238,"Avenida Gomes Pereira, 16A",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1023876.20819918,4685870.3316418
16638,2239,"Rua Prof. Jorge da Silva Horta, 6A",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1024698.88031553,4685333.26468693
16639,2240,"Rua Prof. José Sebastião e Silva, Escola",Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1023323.97126859,4685672.03276808
16640,2241,Rua Ten. Coronel Ribeiro dos Reis,Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1023012.0738552,4685360.90989147
16641,2242,Rua Ten. Coronel Ribeiro dos Reis,Benfica,Via,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,,-1023009.91259098,4685446.22679085
16642,2243,Avenida Calouste Gulbenkian,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019802.97647082,4683954.43170199
16643,2244,Rua Professor Lima Basto,São Domingos de Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020473.17668243,4684539.38120859
16644,2245,"Avenida Columbano Bordalo Pinheiro, 78",São Domingos de Benfica,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020096.76261431,4684304.09763976
16645,2246,"Avenida Conselheiro Fernando de Sousa, 27",Campolide,Passeio,HOTSPOT,,0,5,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019873.31917569,4682567.11928211
16646,2247,Rua Aviador Plácido de Abreu,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019777.0816112,4682471.90666251
16648,2249,Rua Basílio Teles,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020124.04743633,4684149.4013924
16649,2250,"Avenida José Malhoa, 27C",Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020486.6742382,4684235.58400687
16650,2251,Avenida Miguel Torga,Campolide,Passeio,HOTSPOT,,0,8,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019918.06250861,4683354.69478099
16651,2252,Avenida Miguel Torga,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019823.45045326,4683245.89280318
16652,2253,"Avenida Miguel Torga, 4",Campolide,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019837.77909285,4683102.49822323
16653,2254,Calçada da Quintinha,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020286.67302454,4682590.93883059
16654,2255,Avenida Calouste Gulbenkian,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020355.61943459,4683051.96845985
16655,2256,Rua Inácio Pardelhas Sanchez,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020960.60310989,4683807.48062658
16656,2257,Calçada da Quintinha,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020374.7490976,4682581.55914676
16657,2258,Rua 12 do Bairro da Calçada dos Mestres,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020691.152407,4682868.06226425
16658,2259,"Alto do Carvalhão, 3",Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1020326.88786565,4682204.77820469
16659,2260,"Rua Ramalho Ortigão, Teatro",Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019567.83570061,4683923.40640969
16660,2261,Rua Cardeal Saraiva,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019971.66283227,4684009.68103585
16661,2262,Rua da Mesquita,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/25/2023 12:00:00 AM,-1019496.30514313,4683842.85223354
16662,2263,"Rua Padre António Vieira, 44",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/26/2023 12:00:00 AM,-1019545.04683953,4682695.38657235
16663,2264,Rua de Artilharia Um,Campolide,Via,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/26/2023 12:00:00 AM,-1019501.39947619,4682588.20339123
16664,2265,"Rua de Artilharia Um, 70",Campolide,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/26/2023 12:00:00 AM,-1019388.86772693,4682443.36444162
16665,2266,Rua de Artilharia Um,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/26/2023 12:00:00 AM,-1019363.54465188,4682365.9298666
16666,2267,"Rua de Campolide, 372",Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/26/2023 12:00:00 AM,-1020552.99844183,4684080.16460149
16667,623,"Rua de Entrecampos, 44B",Alvalade,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,,-1018197.36744916,4685437.45650977
16668,2268,"Rua Vila de Catió, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,12,24,Não,Privado,Interdito Micromobilidade,9/22/2023 12:00:00 AM,-1014517.0136914,4687450.10849379
16669,2269,"Rua do Saco, 1",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,9/22/2023 12:00:00 AM,-1017244.71946744,4681715.42149435
16670,2270,"Rua do Centro Cultural, 14",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,9/22/2023 12:00:00 AM,-1017820.44561522,4686768.01369508
16671,2271,"Rua do Centro Cultural, 12",Alvalade,Via,HOTSPOT,,0,4,Não,Público,Dedicado Micromobilidade,9/22/2023 12:00:00 AM,-1017758.57083722,4686795.38956716
16672,2272,Rua de Campolide,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/27/2023 12:00:00 AM,-1020140.93223224,4683657.84307901
16673,2273,"Rua de Campolide, 223",Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/27/2023 12:00:00 AM,-1020016.4764109,4683476.97617663
16674,2274,Rua Marquês de Fronteira,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/27/2023 12:00:00 AM,-1019309.87957652,4683224.58189114
16675,2275,Rua dos Arcos,Campolide,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/27/2023 12:00:00 AM,-1021004.79437638,4683414.98307464
16676,2276,"Rua B do Bairro da Liberdade, 75",Campolide,Passeio,HOTSPOT,,0,8,Não,Público,Dedicado Micromobilidade,9/27/2023 12:00:00 AM,-1020697.13402405,4683602.53834534
16677,2277,Avenida de Brasília,Estrela,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/29/2023 12:00:00 AM,-1019374.83910958,4679532.68953681
16678,2434,Avenida Dr. Augusto de Castro,Marvila,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,1/12/2024 12:00:00 AM,-1014426.92583987,4687043.35416859
16679,2435,Avenida Francisco Salgado Zenha,Marvila,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,1/12/2024 12:00:00 AM,-1015068.40059682,4685595.45120162
16680,2436,"Avenida François Mitterrand, 35A",Marvila,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,1/12/2024 12:00:00 AM,-1015066.19411527,4685265.80651546
16681,2437,Avenida João Paulo II,Marvila,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,1/12/2024 12:00:00 AM,-1014401.89760052,4685554.27162289
16682,2438,Avenida João Paulo II,Marvila,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,1/12/2024 12:00:00 AM,-1014463.75034562,4685407.0824867
16683,2439,Avenida Paulo VI,Marvila,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,1/12/2024 12:00:00 AM,-1014273.72879317,4684959.9443397
16684,2440,Avenida Paulo VI,Marvila,Passeio,HOTSPOT,,0,4,Não,Público,Dedicado Micromobilidade,1/12/2024 12:00:00 AM,-1013999.21702296,4685545.8816743
16685,2278,Rua Cascais,Estrela,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,9/29/2023 12:00:00 AM,-1021328.39368389,4679230.02723503
16686,2279,"Avenida Infante Santo, 374",Estrela,Passeio,HOTSPOT,,0,8,Não,Público,Dedicado Micromobilidade,9/29/2023 12:00:00 AM,-1019859.55980841,4680726.25975193
